min_pitch,max_pitch,mean_pitch,min_intensity,max_intensity,mean_intensity,speaker,emotion
-0.6996010389121777,-1.0612404738684367,-0.9889954677145674,-0.42956209165029097,-0.42956209165029097,-0.42956209165029097,cc,boredom
-0.5116505141828622,-0.5052884767567288,-0.6408426198795549,-0.02997620768998965,-0.02997620768998965,-0.02997620768998965,cc,boredom
-0.7227441420302249,0.8505791706099936,-0.6662844101997767,0.33599057333970944,0.33599057333970944,0.33599057333970944,cc,boredom
-0.6963196291619953,1.8923503492478917,-0.4592241693824329,0.39504993225474627,0.39504993225474627,0.39504993225474627,cc,boredom
-0.762216304928141,-0.8965315938897055,-0.8066684670537682,-0.25207911731176874,-0.25207911731176874,-0.25207911731176874,cc,boredom
-0.6358888985292327,-1.2499343902464202,-1.144555771545633,0.18118882732332164,0.18118882732332164,0.18118882732332164,cc,boredom
1.5006153857460778,-0.1808453710730987,0.5885116125012634,1.0015750976544762,1.0015750976544762,1.0015750976544762,cc,cold-anger
1.7503799645057654,-0.1394453554270375,0.7296017971564002,0.8561137161122042,0.8561137161122042,0.8561137161122042,cc,cold-anger
2.140551832941092,-0.060701597137490404,0.9830643836230178,-0.9130338007307126,-0.9130338007307126,-0.9130338007307126,cc,cold-anger
-0.05440740855468861,-0.3216711090475871,0.6564259753981329,-0.39514903393544004,-0.39514903393544004,-0.39514903393544004,cc,cold-anger
1.4067984003102671,0.22294579746955942,0.9655110355833034,-1.123682809586731,-1.123682809586731,-1.123682809586731,cc,cold-anger
0.36073075730734006,1.5130590998728444,1.1331692702381855,-0.6696626230015171,-0.6696626230015171,-0.6696626230015171,cc,cold-anger
1.3977279952900632,0.18293770930580963,1.0587527201232145,1.0718537614936476,1.0718537614936476,1.0718537614936476,cc,cold-anger
-0.7075613609594605,0.17477724721758983,0.5242783035415767,0.7198088057715806,0.7198088057715806,0.7198088057715806,cc,cold-anger
-0.0871412350425467,-0.008279909407604624,0.7060210473417722,-0.6144735969699792,-0.6144735969699792,-0.6144735969699792,cc,cold-anger
0.6930832927582953,0.2035216990380961,1.3278604814638493,-0.6084724736233426,-0.6084724736233426,-0.6084724736233426,cc,cold-anger
-0.012080950440379636,0.20012309062125783,1.440262651035359,0.22655667326282256,0.22655667326282256,0.22655667326282256,cc,cold-anger
-0.513219218008902,0.09343455835542275,0.3697195602504945,-1.3687363411405293,-1.3687363411405293,-1.3687363411405293,cc,cold-anger
3.2837047649237427,0.873356904174837,2.1870858237877724,-0.21374937220100165,-0.21374937220100165,-0.21374937220100165,cc,cold-anger
-0.5650919463209406,0.5591200795973343,1.4938449985089346,0.6332733532681404,0.6332733532681404,0.6332733532681404,cc,cold-anger
1.8687148338642507,0.24155426017891932,1.2613828653836792,-1.1088910223340411,-1.1088910223340411,-1.1088910223340411,cc,cold-anger
2.0805672111977214,0.4304603493923992,1.5112940544160982,4.348767771941522,4.348767771941522,4.348767771941522,cc,contempt
-0.5769934982140213,-0.7879521214027757,-0.6464175362114358,-1.2535004707684407,-1.2535004707684407,-1.2535004707684407,cc,contempt
-0.5751362514404693,-1.2176614287562637,-1.0721254744386386,-0.908503539381674,-0.908503539381674,-0.908503539381674,cc,contempt
-0.514581777396684,-1.2072223948125764,-1.1007251272055005,-0.16117746425921414,-0.16117746425921414,-0.16117746425921414,cc,contempt
-0.532276512462727,-0.8970418165596077,-0.8359735419105871,0.11507750551377598,0.11507750551377598,0.11507750551377598,cc,contempt
-0.8507275819524848,-0.8179299700119117,-0.8052268003092089,-0.6389393608469877,-0.6389393608469877,-0.6389393608469877,cc,contempt
-0.11282010328310105,-0.5665643454331492,-0.5678037657542298,-0.19112317655751226,-0.19112317655751226,-0.19112317655751226,cc,contempt
-0.722484266802408,-0.4653160247420342,-0.833823650004502,-0.6567798061061613,-0.6567798061061613,-0.6567798061061613,cc,contempt
-0.5630346701852461,-0.5059369457885531,-0.7617515487809564,-0.6120986545435257,-0.6120986545435257,-0.6120986545435257,cc,contempt
-0.6775677881977924,-0.04922219315439012,-0.533629913633231,1.5419545428355599,1.5419545428355599,1.5419545428355599,cc,contempt
-0.5901164200353044,1.8289331221661207,-0.09171289946914966,2.4933283173763594,2.4933283173763594,2.4933283173763594,cc,contempt
-0.7200989640978839,0.4051276935051909,0.2701271688158031,0.29750784694885624,0.29750784694885624,0.29750784694885624,cc,contempt
-0.6289936378762234,-0.9841745754470348,-0.9254811186261129,-0.4486624502105556,-0.4486624502105556,-0.4486624502105556,cc,contempt
-0.529822936254946,-0.7891099992087766,-0.8039870982322,0.020971649376038886,0.020971649376038886,0.020971649376038886,cc,contempt
-0.515854966602451,-0.5124164193661787,-0.36497921347544954,-0.04133042021391587,-0.04133042021391587,-0.04133042021391587,cc,contempt
-0.656002736771826,-0.45640574319132565,-0.33290772726434364,1.2339935205033266,1.2339935205033266,1.2339935205033266,cc,contempt
-0.6593771663130561,-1.0083467836857118,-0.9219204587041023,-0.19337755717617838,-0.19337755717617838,-0.19337755717617838,cc,contempt
-0.7065484450807662,-0.40267318482747816,-0.32747194295959303,0.4858115341015803,0.4858115341015803,0.4858115341015803,cc,contempt
-0.6447299532112707,-1.1351206141118915,-0.9995934244133265,-0.3147444534283591,-0.3147444534283591,-0.3147444534283591,cc,contempt
-0.4715525544300962,-0.6345825817097539,-0.8159094258700268,0.2438632524906986,0.2438632524906986,0.2438632524906986,cc,contempt
-0.46727962916606774,-0.3433721737415632,-0.5536013665126326,0.9867867787485338,0.9867867787485338,0.9867867787485338,cc,contempt
-0.5443363336948128,-0.5912220666278634,-0.7043691879777629,1.3356349437658688,1.3356349437658688,1.3356349437658688,cc,contempt
-0.558401802714695,1.9361962371311061,1.478375183962054,1.5632749541757778,1.5632749541757778,1.5632749541757778,cc,despair
-0.5923269244885123,-1.1075154815637454,-0.8780981565825092,0.24374939805998144,0.24374939805998144,0.24374939805998144,cc,despair
-0.3160232766539843,0.5842467053672641,-0.6011517325446466,0.3659977982131417,0.3659977982131417,0.3659977982131417,cc,despair
-0.8217625797441521,-1.0802370427815422,-0.8581060683865819,-0.4957581775992705,-0.4957581775992705,-0.4957581775992705,cc,despair
-0.4493627483147185,1.8758396326125488,-0.6566029368988492,-0.15145455755024925,-0.15145455755024925,-0.15145455755024925,cc,despair
-0.6669501756391981,-0.9499082046152568,-0.9410282988606617,0.7535087320931784,0.7535087320931784,0.7535087320931784,cc,despair
0.9898039240415873,-0.17811013442414733,0.28518679424388144,0.43435258330497123,0.43435258330497123,0.43435258330497123,cc,despair
-0.5478297635291637,1.5647424442106075,-0.5566866040647568,0.2515708924674882,0.2515708924674882,0.2515708924674882,cc,despair
-0.20416510474689809,1.5164350258390726,-0.5787504525124845,0.5009015837774448,0.5009015837774448,0.5009015837774448,cc,despair
-0.4109001541549678,-0.8706608972862547,-0.6501282428404481,0.059078928467032464,0.059078928467032464,0.059078928467032464,cc,disgust
-0.33298682116407047,-0.6069056141816647,-0.4924310425237879,0.06474135470170406,0.06474135470170406,0.06474135470170406,cc,disgust
-0.6090462059404232,-0.8470757172457354,-0.5548522682166733,0.07028923741441347,0.07028923741441347,0.07028923741441347,cc,disgust
-0.12624455500660636,-0.38606375884014543,-0.00010808523336395173,-0.7392356904597034,-0.7392356904597034,-0.7392356904597034,cc,disgust
-0.45261471591020835,-0.429575457397247,-0.38058046240224647,-1.1586449702882786,-1.1586449702882786,-1.1586449702882786,cc,disgust
-0.13531915122788132,-0.500959865128608,-0.2519242484763408,-0.35238311747174894,-0.35238311747174894,-0.35238311747174894,cc,disgust
-0.17380127572874657,0.9549269156954356,0.03770737001826557,0.20370312403539803,0.20370312403539803,0.20370312403539803,cc,disgust
-0.11994838626181001,-0.262518172820442,0.43142347711546514,-0.6854383892777035,-0.6854383892777035,-0.6854383892777035,cc,disgust
-0.5242996883172236,1.365880734427616,0.06454261280413719,-0.8453203200704653,-0.8453203200704653,-0.8453203200704653,cc,disgust
-0.8026846885776003,-0.9220237875710047,-0.9571729549663637,0.7362197205476527,0.7362197205476527,0.7362197205476527,cc,disgust
-0.7531904570102783,1.5955336386642707,-0.5063277009748345,-0.7060504508383594,-0.7060504508383594,-0.7060504508383594,cc,disgust
-0.8186244779980468,-1.0487025786858208,-0.8978887015476703,-0.22546882480287558,-0.22546882480287558,-0.22546882480287558,cc,disgust
-0.6998068620531483,-0.505678008172917,-0.7082713917257639,-0.5937624713637704,-0.5937624713637704,-0.5937624713637704,cc,disgust
-0.35373821802519345,-1.1526254439673638,-0.9497204270373975,-0.004780776642650607,-0.004780776642650607,-0.004780776642650607,cc,disgust
-0.5511929779252119,-1.1367906688439737,-1.0239628342226226,-0.5606131175926952,-0.5606131175926952,-0.5606131175926952,cc,disgust
-0.2775910022678806,1.6088183856568434,-0.6142392648106858,-1.5971941628649855,-1.5971941628649855,-1.5971941628649855,cc,disgust
-0.0989277705516187,1.9489592267791607,0.4424247640649417,-1.8937705012264443,-1.8937705012264443,-1.8937705012264443,cc,disgust
-0.020115282005897458,-0.6289356503360723,-0.5232073145563054,-0.8215996200078488,-0.8215996200078488,-0.8215996200078488,cc,disgust
-0.6230518467495919,1.99078761491975,-0.14535630611486772,-0.7279557009045117,-0.7279557009045117,-0.7279557009045117,cc,disgust
-0.5752021402145878,-1.1496489998126027,-0.9687436853849144,-1.5383535174762886,-1.5383535174762886,-1.5383535174762886,cc,disgust
-0.7221668798079408,1.9293138178948952,-0.6881633688446334,-1.2815666550232065,-1.2815666550232065,-1.2815666550232065,cc,disgust
-0.6424601047165124,1.8497861816886094,-0.8521069897028837,-1.4126694421337815,-1.4126694421337815,-1.4126694421337815,cc,disgust
-0.8366970269752447,-0.8194853602462802,-0.7826075051624689,0.0779228571981025,0.0779228571981025,0.0779228571981025,cc,disgust
-0.0813151722084148,-0.7988322469678167,-0.49684957779282124,0.09005357877790635,0.09005357877790635,0.09005357877790635,cc,disgust
-0.7668264378536219,1.8499353337934812,-0.5822498704409963,-0.15997416485163524,-0.15997416485163524,-0.15997416485163524,cc,disgust
-0.6940186452396611,-1.09722961898333,-0.9780482010389763,-0.7207843132363223,-0.7207843132363223,-0.7207843132363223,cc,disgust
-0.7504841262828006,-1.0172342848499072,-0.9560037291490557,-0.9209016690851044,-0.9209016690851044,-0.9209016690851044,cc,disgust
-0.5815218357246656,-0.9270211857151689,-0.8672222255198462,0.38208672644597397,0.38208672644597397,0.38208672644597397,cc,disgust
-0.6002179296524671,-0.916645801003228,-0.6500544686786985,-0.02715518294177257,-0.02715518294177257,-0.02715518294177257,cc,disgust
-0.4449085281964984,1.2984242260559886,-0.096380933635804,-0.022984893766935858,-0.022984893766935858,-0.022984893766935858,cc,disgust
-0.40425632553837987,-0.7530038396222671,-0.5026250103661694,-0.3288535765129171,-0.3288535765129171,-0.3288535765129171,cc,disgust
2.414981117264281,-0.0120984666717198,1.0953367425041427,-0.32208299530539947,-0.32208299530539947,-0.32208299530539947,cc,elation
1.2743396396906586,-0.21823099574246005,0.39905392471101964,1.55621687904406,1.55621687904406,1.55621687904406,cc,elation
1.361330561798126,1.4114670554760544,0.7654848988527491,1.9282784151496133,1.9282784151496133,1.9282784151496133,cc,elation
1.3268592209949293,0.4780492495490511,1.3218880436486926,0.918713566803,0.918713566803,0.918713566803,cc,elation
-0.33384590725543895,0.18440459612518756,1.152572073756284,3.086299712357205,3.086299712357205,3.086299712357205,cc,elation
-0.3238389138266827,0.4441742684475812,1.4520639271251525,3.99918243240996,3.99918243240996,3.99918243240996,cc,elation
1.1089339805117093,0.4041237620695105,1.5984642906096516,0.05531376981657714,0.05531376981657714,0.05531376981657714,cc,elation
0.598996076326012,1.1460185726058278,1.0772929456002565,0.3686212187603907,0.3686212187603907,0.3686212187603907,cc,elation
0.47583463807211285,-0.35136455985705495,0.3117330684893938,-0.33258719748966303,-0.33258719748966303,-0.33258719748966303,cc,elation
-0.48150316069217397,-0.6434704541015719,-0.2677884536912345,1.3440359077593274,1.3440359077593274,1.3440359077593274,cc,elation
-0.4836770482157517,-0.27729858840608484,0.13183499793965237,0.16105599297327422,0.16105599297327422,0.16105599297327422,cc,elation
-0.23220120624511412,0.12707016260152043,1.1277572043185822,0.26478215265243277,0.26478215265243277,0.26478215265243277,cc,elation
-0.16514070410415616,0.0216992675609023,1.1576241772962887,-0.02933345936340942,-0.02933345936340942,-0.02933345936340942,cc,elation
1.8607617097458398,1.9607590315284094,0.8587805294539206,2.622156803650886,2.622156803650886,2.622156803650886,cc,elation
-0.2625784143706553,0.2644804438816473,1.2270747606747157,4.753089626196459,4.753089626196459,4.753089626196459,cc,elation
-0.3663209030116446,0.2588343633680285,0.9954764957850197,-0.4245837546123978,-0.4245837546123978,-0.4245837546123978,cc,elation
-0.4468260448873385,-0.504811026320311,-0.4415002833737494,-1.6451484368108893,-1.6451484368108893,-1.6451484368108893,cc,happy
-0.4349797235887455,1.61359418045569,-0.45676834464928745,2.4881949307892146,2.4881949307892146,2.4881949307892146,cc,happy
-0.6557706544682552,-0.5585093746869232,-0.5579806757662883,-0.326877809850535,-0.326877809850535,-0.326877809850535,cc,happy
-0.3393988941066941,-1.096173409523292,-0.8618229807594869,-1.017070300935691,-1.017070300935691,-1.017070300935691,cc,happy
-0.3685478262732393,-0.9724245597796523,-0.6500195812896936,-1.0808002421269922,-1.0808002421269922,-1.0808002421269922,cc,happy
-0.462122981366471,-1.037243721964189,-0.8700456592672822,-0.017324497371195433,-0.017324497371195433,-0.017324497371195433,cc,happy
-0.44094508870983373,-0.0026142515782952443,0.27416840984565183,-1.3435360354831765,-1.3435360354831765,-1.3435360354831765,cc,happy
0.31382947896555635,-0.43524155670623516,0.4722387576135662,-0.3631627864645015,-0.3631627864645015,-0.3631627864645015,cc,happy
1.9366602317217603,-0.038104523991901916,1.1140205187447731,-0.5428893418522495,-0.5428893418522495,-0.5428893418522495,cc,happy
0.9784951348789633,0.31538623780580327,1.1445195507329537,0.10427964215477648,0.10427964215477648,0.10427964215477648,cc,happy
-0.516072025992026,-0.9816852331640757,-0.7728260520204607,-1.0044514424352489,-1.0044514424352489,-1.0044514424352489,cc,happy
-0.7517607319269692,-0.3074493941463838,-0.8052776859534518,0.38599081637042,0.38599081637042,0.38599081637042,cc,happy
-0.7077352227624573,-0.804556438312956,-0.5116603101973589,-0.5702613902474373,-0.5702613902474373,-0.5702613902474373,cc,happy
-0.20077155827925094,-0.9665681406701183,-0.694032046003589,-0.33610076657869375,-0.33610076657869375,-0.33610076657869375,cc,happy
-0.5135230547780939,-1.0079499074264342,-0.7102721454590997,-0.8022218887052547,-0.8022218887052547,-0.8022218887052547,cc,happy
-0.6062396200891571,-0.8337031857626508,-0.6119407699831027,-0.5597486117438987,-0.5597486117438987,-0.5597486117438987,cc,happy
-0.5267970545487904,-0.39271286649724235,-0.22050922123725156,-0.3811275326176746,-0.3811275326176746,-0.3811275326176746,cc,happy
-0.6139630809620817,-0.4247276972188063,-0.41052508335702564,-0.18160880015661407,-0.18160880015661407,-0.18160880015661407,cc,happy
-0.31326374692387005,1.1002241131341162,0.6097562477998716,-0.31362056478376193,-0.31362056478376193,-0.31362056478376193,cc,happy
-0.7969084544384313,-0.6415389183684743,-0.3194257692711685,0.1308547845799191,0.1308547845799191,0.1308547845799191,cc,happy
0.3029426839144865,-0.6225954886323504,-0.172224405611413,0.7738476920475265,0.7738476920475265,0.7738476920475265,cc,happy
1.088643358305759,-0.13915995880051132,0.9632853433195987,0.5241875779077841,0.5241875779077841,0.5241875779077841,cc,happy
-0.06026066609017073,0.9227332620517142,0.8358130713267146,-0.9044719791154315,-0.9044719791154315,-0.9044719791154315,cc,happy
1.7187342312427931,0.8974750114010214,2.706091084263499,-1.0428684959089791,-1.0428684959089791,-1.0428684959089791,cc,hot-anger
1.7227801219688124,0.38682333393684537,1.4736532837306846,-1.9911632966192443,-1.9911632966192443,-1.9911632966192443,cc,hot-anger
0.8375156161051962,0.17130750961560712,1.0089072204654261,-1.6409766186722807,-1.6409766186722807,-1.6409766186722807,cc,hot-anger
0.9898009498201897,0.2490809496075273,1.1208235284953922,0.9664748774496117,0.9664748774496117,0.9664748774496117,cc,hot-anger
1.390679311535622,0.25288687079051125,1.1656179086185867,0.23243858246364982,0.23243858246364982,0.23243858246364982,cc,hot-anger
-0.6815315772718377,0.7835317676642021,1.7901962861419778,0.4227065743461673,0.4227065743461673,0.4227065743461673,cc,hot-anger
3.2655499743440624,1.409011447873663,3.2195807348786647,0.5425599723457206,0.5425599723457206,0.5425599723457206,cc,hot-anger
3.195922891393395,0.8656555351499222,2.6096718569014445,-0.5778252898438633,-0.5778252898438633,-0.5778252898438633,cc,hot-anger
0.22055010396251953,0.7181909200582767,2.0360937893466207,-0.7601798657214958,-0.7601798657214958,-0.7601798657214958,cc,hot-anger
0.7143676318458002,0.8514891450428407,2.167929287280562,-2.8787128379379694,-2.8787128379379694,-2.8787128379379694,cc,hot-anger
1.044980421672104,0.7170985666834593,1.8937054360389893,-2.367913005451784,-2.367913005451784,-2.367913005451784,cc,hot-anger
2.510836318183428,0.6319844104274972,2.165202568901191,-0.5509478928880276,-0.5509478928880276,-0.5509478928880276,cc,hot-anger
-0.4839897827542479,0.7194061918178559,2.0472358373412103,0.13862695264501426,0.13862695264501426,0.13862695264501426,cc,hot-anger
1.7030797552549195,0.9037524178800211,2.459445532818911,-0.08928006986832153,-0.08928006986832153,-0.08928006986832153,cc,hot-anger
0.9053762440205635,1.8715767616101266,0.6325677496324973,0.7475914249710747,0.7475914249710747,0.7475914249710747,cc,interest
-0.4007399540865433,-0.13490196695749018,0.2813017919068682,-0.7256122282430433,-0.7256122282430433,-0.7256122282430433,cc,interest
1.9530343612233794,0.04040496419038889,0.8092826257918371,-1.4576509057573521,-1.4576509057573521,-1.4576509057573521,cc,interest
1.5523800393002418,0.8627985668365491,1.538002848098348,-0.43361733062336605,-0.43361733062336605,-0.43361733062336605,cc,interest
1.3766930704034976,1.9840713317520087,1.0453386869196855,-0.3021634108232927,-0.3021634108232927,-0.3021634108232927,cc,interest
-0.12750191130889446,-0.3944659962185451,0.28270750495387953,-0.8177831334738643,-0.8177831334738643,-0.8177831334738643,cc,interest
-0.22103569038334378,1.7651315068353066,1.451215250585639,-0.5469731951719632,-0.5469731951719632,-0.5469731951719632,cc,interest
-0.22447470983973267,0.07448719564584338,0.5842159447101356,-1.00335687777618,-1.00335687777618,-1.00335687777618,cc,interest
0.4467711356041611,0.11936908190043757,0.43412725484484543,-0.40728786563349323,-0.40728786563349323,-0.40728786563349323,cc,interest
-0.17503842798708352,-0.16210310059849778,0.7217324101911321,-1.305128406374058,-1.305128406374058,-1.305128406374058,cc,interest
-0.7192111735462499,-0.33657830918287013,0.2798074746647683,-0.8082663829532736,-0.8082663829532736,-0.8082663829532736,cc,interest
0.14582104285150008,0.5974936655145193,1.1796898574013504,0.01802838409098568,0.01802838409098568,0.01802838409098568,cc,interest
-0.1992354916763504,-0.21232185406716916,0.5170339163675373,-0.7151348014236858,-0.7151348014236858,-0.7151348014236858,cc,interest
-0.5795834401377908,0.318151114592757,1.1499622895617272,-0.9710024894588267,-0.9710024894588267,-0.9710024894588267,cc,interest
1.51916083435143,-0.15831503051948403,0.5889094468680736,-0.07504553000738129,-0.07504553000738129,-0.07504553000738129,cc,interest
-0.32697036742554364,1.8720309805713624,0.5017034735246179,0.7778800724576648,0.7778800724576648,0.7778800724576648,cc,interest
-0.04441485200131808,1.836099179235806,1.2542941378191914,-0.23050767203732453,-0.23050767203732453,-0.23050767203732453,cc,interest
-0.7658123516363163,-1.0502430441499546,-1.1348525440619768,-0.041018920131453064,-0.041018920131453064,-0.041018920131453064,cc,neutral
-0.583949422140608,-1.1044205591441847,-1.0918967713731889,1.6014883670162416,1.6014883670162416,1.6014883670162416,cc,neutral
-0.7394404701853124,1.8086804991039656,-0.7449346459502207,-0.011848787200029916,-0.011848787200029916,-0.011848787200029916,cc,neutral
-0.8463788131312915,-1.1962754814032341,-1.142398814423821,-0.04333277381582137,-0.04333277381582137,-0.04333277381582137,cc,neutral
-0.7616845375205918,-1.1652717234078307,-1.11028998521662,-0.7155927372029134,-0.7155927372029134,-0.7155927372029134,cc,neutral
-0.7262271236760265,1.6426492697491992,-0.6390528539905748,-0.6277040375504302,-0.6277040375504302,-0.6277040375504302,cc,neutral
-0.6247704853802978,-1.038588743677213,-1.065265436978443,0.01215843469293963,0.01215843469293963,0.01215843469293963,cc,neutral
-0.6034273232718895,-1.1668865939325437,-1.0833132996326635,0.36874361278843365,0.36874361278843365,0.36874361278843365,cc,neutral
-0.5340130498853398,1.9311690080203288,-0.8306932929902723,-0.7490838582499648,-0.7490838582499648,-0.7490838582499648,cc,neutral
-0.7554051277727699,-1.2437710772633421,-1.1372148424314863,-0.1072988825925287,-0.1072988825925287,-0.1072988825925287,cc,neutral
-0.44620708139105536,-1.1001595656581815,-0.9550099854626947,-0.03314392340536349,-0.03314392340536349,-0.03314392340536349,cc,neutral
-0.6060704991342992,-1.226258277259592,-1.1621522177376833,-0.8540794500736071,-0.8540794500736071,-0.8540794500736071,cc,neutral
-0.6157432448408997,-1.1652843198852985,-1.057099869777523,0.1306538255683998,0.1306538255683998,0.1306538255683998,cc,neutral
-0.6898041358149701,-1.1126954212645501,-1.0403565319430603,0.5456818529492348,0.5456818529492348,0.5456818529492348,cc,neutral
-0.5709631199840637,1.9939319355279692,-0.7170372021387811,-0.8124757464380987,-0.8124757464380987,-0.8124757464380987,cc,neutral
-0.4101668392580912,-0.909869143178523,-0.8526989848939988,0.1766611943489501,0.1766611943489501,0.1766611943489501,cc,neutral
-0.7813414115979143,-1.2264975510286373,-1.0878433326810828,0.9668884414289982,0.9668884414289982,0.9668884414289982,cc,neutral
-0.513464127074821,-1.1482490969896368,-1.0788308434220717,-0.16129329721013885,-0.16129329721013885,-0.16129329721013885,cc,neutral
2.2951431712890358,0.35267268577499294,2.0167284905135534,2.009561096313499,2.009561096313499,2.009561096313499,cc,panic
3.0591454645918743,0.5470073966106599,2.1840548890022915,-1.4596051297785706,-1.4596051297785706,-1.4596051297785706,cc,panic
2.798501503484551,0.46568121790622696,2.112018075345623,1.3720600791083406,1.3720600791083406,1.3720600791083406,cc,panic
2.7984133927209296,0.324649677784972,1.6208776344827953,0.3365960765761835,0.3365960765761835,0.3365960765761835,cc,panic
1.855221941556148,0.3908787633974247,1.5898375043809956,1.1636363761441268,1.1636363761441268,1.1636363761441268,cc,panic
4.078892903508026,0.45776703637218863,1.9606656974962502,-0.6481621490208987,-0.6481621490208987,-0.6481621490208987,cc,panic
2.9460742803216924,0.3309596965383514,1.4164817401467467,-0.9548296370745118,-0.9548296370745118,-0.9548296370745118,cc,panic
-0.20424552053010228,1.0771353407253277,0.7928884787958445,2.0126116255098316,2.0126116255098316,2.0126116255098316,cc,panic
2.182408681824153,0.5327620897791507,2.0292238419045106,2.5699195911064483,2.5699195911064483,2.5699195911064483,cc,panic
0.8709344568230071,0.34895199009075273,1.5247145415163248,0.6567237847539337,0.6567237847539337,0.6567237847539337,cc,panic
0.4644027331469549,0.867649960668769,1.88613800439195,1.0749103330499583,1.0749103330499583,1.0749103330499583,cc,panic
1.6471694352761344,0.3416416087986053,1.4950457173246554,1.0174300838276924,1.0174300838276924,1.0174300838276924,cc,panic
2.280341527789614,0.2783280488036397,1.3976993707312533,1.6040037557910114,1.6040037557910114,1.6040037557910114,cc,panic
2.483124866788773,0.33490078884344804,1.7009242965749085,0.9938111483820045,0.9938111483820045,0.9938111483820045,cc,panic
1.5532688055285722,0.48100848427361403,1.348596759823689,0.4694464786722656,0.4694464786722656,0.4694464786722656,cc,panic
2.289533575685841,0.3715792871719375,1.7842194291305278,-0.11823221011097537,-0.11823221011097537,-0.11823221011097537,cc,panic
2.6355734852473067,0.631882729673079,2.1415319229596492,0.18726079390140712,0.18726079390140712,0.18726079390140712,cc,panic
-0.349685057535722,0.1251418747041118,-0.2604800697485247,-1.6959926211280465,-1.6959926211280465,-1.6959926211280465,cc,panic
-0.40031035700292356,1.7585884955534121,-0.3244789165857843,-0.5614294217241116,-0.5614294217241116,-0.5614294217241116,cc,pride
-0.45189565118369757,1.8931343107837932,-0.5285592339139674,-0.6579346940796609,-0.6579346940796609,-0.6579346940796609,cc,pride
-0.5650597354838068,-0.9022761844591661,-0.9979645811163702,-0.9121567886922916,-0.9121567886922916,-0.9121567886922916,cc,pride
-0.12994424632907495,1.8507518318697418,0.10537181685403853,-0.7001951062599182,-0.7001951062599182,-0.7001951062599182,cc,pride
-0.31921554639149347,-0.9760379685950428,-0.8393426291258727,-0.5359185249530452,-0.5359185249530452,-0.5359185249530452,cc,pride
-0.6313999227484585,-0.6215847892965404,-0.8245343965652825,0.17234620111956506,0.17234620111956506,0.17234620111956506,cc,pride
0.11402707416932854,-0.41923331226169414,-0.46340761502292765,0.0673286437999391,0.0673286437999391,0.0673286437999391,cc,pride
-0.3359152533518262,-0.5646381405892833,-0.4251668453544348,-0.8713138079640153,-0.8713138079640153,-0.8713138079640153,cc,pride
-0.41800938159048107,-0.46179931810236907,-0.3753742574873906,-0.3971187504508832,-0.3971187504508832,-0.3971187504508832,cc,pride
-0.6109579129067851,-0.6186438781145087,-0.8207467793890049,-0.2547556818586978,-0.2547556818586978,-0.2547556818586978,cc,pride
